gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754387663692995906e+06,4.694355280782882124e+06,3.314064360204592347e+06,1.824343778752336720e-02,6.084512517477805998e-02,-3.658479746728997718e-03
-2.754378380044586025e+06,4.694357020208188333e+06,3.314060711950949859e+06,1.033101847443708837e-01,-1.330255200334971855e-01,8.081851526001736230e-02
-2.754381719873175025e+06,4.694358285689348355e+06,3.314058026978136506e+06,1.741286201663106159e-01,-1.078619839733437058e-01,-1.578478398406848726e-01
-2.754388101360808127e+06,4.694357650279941037e+06,3.314056454094771761e+06,-1.302758996201635981e-02,1.845901319699196907e-01,-8.343629259853890812e-02
-2.754381785801739432e+06,4.694361155077181756e+06,3.314060678774407133e+06,-8.514714352244177886e-02,-1.208457043014502519e-01,1.891838563110661842e-01
-2.754381918683516327e+06,4.694354948075509630e+06,3.314060448663741816e+06,9.539063271723696724e-02,5.960700639685258262e-02,1.244082024419074228e-01
-2.754384265486551449e+06,4.694354584915064275e+06,3.314064662895518821e+06,2.175872896566341530e-02,-1.492561018393077643e-01,2.208010342120522371e-02
-2.754383099042586517e+06,4.694359320516537875e+06,3.314062896983451676e+06,3.332548913075980557e-02,6.127642526049198457e-02,-4.043761506480721829e-02
-2.754379332519635092e+06,4.694353848352739587e+06,3.314055393213321455e+06,-1.265435041926044335e-01,8.503806476403608094e-02,-6.973976043339621955e-02
-2.754378307566217612e+06,4.694357917777610943e+06,3.314061237125664484e+06,-9.582366401968114844e-02,4.045026620617730301e-02,-4.064921626033881491e-02
-2.754388603109145537e+06,4.694357511486520991e+06,3.314050808378379792e+06,1.135846776300743488e-01,-4.604924659119774555e-02,5.047246652089050316e-03
-2.754385830115055200e+06,4.694351548987196758e+06,3.314061059149849229e+06,5.009786258246849006e-02,2.961927459505972124e-02,2.051459812974839869e-01
-2.754385055998673663e+06,4.694354274868322536e+06,3.314056249575693160e+06,1.359755356264341075e-01,-8.965604972228317232e-03,-1.078244718607061919e-01
-2.754381931541016325e+06,4.694354118624214083e+06,3.314064885086216498e+06,1.392604202404552904e-02,1.258150838975608810e-01,-1.804638360514621703e-02
-2.754380411111735273e+06,4.694361142965081148e+06,3.314053853894358501e+06,1.843395853705819681e-02,-4.600076932619792669e-02,3.615708477460743420e-01
-2.754386162216521334e+06,4.694357438888753764e+06,3.314053842736144550e+06,-3.210792648668685245e-02,8.794356534461157671e-02,2.603302817577181627e-01
-2.754374522471598815e+06,4.694357638803906739e+06,3.314065382584948093e+06,5.061082461635482699e-02,8.188443912552240134e-02,3.065477218814626273e-02
-2.754383446189919021e+06,4.694358521464243531e+06,3.314055441176659893e+06,2.229637516162423505e-01,1.563313233402924274e-01,-2.659583861661213300e-02
-2.754378824276494794e+06,4.694357460879564285e+06,3.314054600119646173e+06,3.645187365919303618e-02,1.833719254513953983e-02,9.978765027820539479e-02
-2.754386387808839325e+06,4.694356656960671768e+06,3.314062107088963035e+06,-1.626600041878010494e-01,-1.047333393194102569e-01,-2.346525123695834478e-02
-2.754382968650595285e+06,4.694355190950291231e+06,3.314057121739163063e+06,7.200764871915825427e-02,2.501579211567384053e-02,1.616412235516790086e-01
-2.754381916759635787e+06,4.694357907289300114e+06,3.314061155144533142e+06,7.208163128449003587e-02,-5.979632692892771634e-02,-2.368385817117177050e-01
-2.754381337243807502e+06,4.694356205569987185e+06,3.314066575264381245e+06,-7.658548995164576878e-02,8.137983673829821130e-02,1.184330530323738362e-01
-2.754383580686011352e+06,4.694352703496201895e+06,3.314053973937133327e+06,-2.018911307595593063e-02,3.747258348242682446e-02,-8.027363306699432377e-02
-2.754381760546638630e+06,4.694361095477828756e+06,3.314066584152998403e+06,1.712517140654477160e-02,1.754831725681042509e-01,-1.620284350251730010e-01
-2.754380985908978619e+06,4.694362429359981790e+06,3.314053646644569002e+06,2.721897809404583840e-02,-3.919795474585129058e-02,1.542337302666478560e-02
-2.754379783883938566e+06,4.694363235740792938e+06,3.314066393351797480e+06,-1.784475325521826935e-03,-9.551054918511825420e-02,-1.466042922034836160e-01
-2.754381572886994574e+06,4.694356371686806902e+06,3.314067464162793942e+06,1.873962092409285907e-01,-1.627632203201809791e-01,3.431628518486860568e-01
-2.754379992415436078e+06,4.694358946275023744e+06,3.314057220371503383e+06,-7.699561273999483424e-02,3.219231564883601876e-02,1.287428003478914007e-01
-2.754380545020272024e+06,4.694357078494773246e+06,3.314061072674967814e+06,8.447999759215943372e-02,5.183492021464213700e-02,-6.244080895010757637e-02
-2.754381289472688455e+06,4.694359450293154456e+06,3.314056468469361775e+06,8.947278688026349958e-02,-1.436409535964588424e-01,-3.969178832211008034e-02
